label,children,social,parents_pretentious,parents_great_pret,parents_usual,has_nurs_very_crit,has_nurs_improper,has_nurs_proper,has_nurs_critical,has_nurs_less_proper,form_completed,form_incomplete,form_foster,form_complete,housing_critical,housing_convenient,housing_less_conv,finance_convenient,finance_inconv,health_priority,health_recommended,health_not_recom
1,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
0,-0.44634098,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,2.477724451,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,0.444450433,2.477724451,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
0,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
0,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,1.335241845,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,-0.44634098,2.477724451,-0.697102457,1.40242655,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,1.335241845,2.477724451,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
2,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
0,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,-0.44634098,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
0,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
0,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,1.335241845,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
3,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
0,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,-0.44634098,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
3,-1.337132392,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,-1.337132392,2.477724451,-0.697102457,1.40242655,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
0,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,1.335241845,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
0,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
3,0.444450433,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-1.337132392,2.477724451,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
0,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,-1.337132392,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
2,1.335241845,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,1.335241845,2.477724451,1.434509362,-0.713049821,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
3,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
0,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,0.444450433,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
2,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
0,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,-0.44634098,2.477724451,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
0,-1.337132392,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
1,-1.337132392,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,0.942422565,-0.536974891,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
0,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
1,1.335241845,-0.40359613,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
0,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
3,-1.337132392,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,1.997110521,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,1.335241845,-0.40359613,1.434509362,-0.713049821,-0.71120361,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,1.399404635,-0.708744552,-0.698019334
1,0.444450433,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
1,-1.337132392,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,0.444450433,2.477724451,-0.697102457,1.40242655,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
3,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,2.152602065,-0.952321821,-1.061095136,1.86228447,-0.572077554,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
0,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
3,0.444450433,2.477724451,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,1.713318236,-0.319838858,-0.464554046,-0.952321821,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,-0.714589601,1.410945589,-0.698019334
1,-1.337132392,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,1.713318236,-0.319838858,-0.464554046,-0.952321821,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
1,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,-1.061095136,-0.536974891,1.748014747,0.68005278,-0.68005278,1.399404635,-0.708744552,-0.698019334
3,-0.44634098,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,1.978078919,-0.494688406,-0.583662731,3.126574447,-0.464554046,-0.952321821,-1.061095136,1.86228447,-0.572077554,-1.470474101,1.470474101,-0.714589601,1.410945589,-0.698019334
0,1.335241845,-0.40359613,-0.697102457,-0.713049821,1.406067103,2.000723807,-0.499216064,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,0.444450433,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,2.003140668,-0.500723415,-0.505541003,-0.494688406,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,-1.337132392,-0.40359613,1.434509362,-0.713049821,-0.71120361,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
0,1.335241845,-0.40359613,-0.697102457,-0.713049821,1.406067103,-0.499819114,-0.499216064,-0.500723415,-0.505541003,2.021474505,-0.583662731,-0.319838858,-0.464554046,1.050065196,0.942422565,-0.536974891,-0.572077554,0.68005278,-0.68005278,-0.714589601,-0.708744552,1.432625075
